,Unnamed: 0,Friday_Evening_Presence_Rate,Overtime_Days_8.5h,Avg_Daily_Hours,TotalWorkingYears,YearsWithCurrManager,Overtime_Days_10h,YearsAtCompany,Early_Leave_Rate,JobSatisfaction,EnvironmentSatisfaction,BusinessTravel,Age_Group,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Department_Research & Development,Department_Sales
1234,1234,-0.806541705143905,-0.5851566848196422,-1.1982530034073802,0.22158054937499974,1.9277378389095654,-0.36322553258140355,0.8149757306665139,2.181583740878981,-0.6638234270722795,-1.5829404224119188,1,1.0,False,False,False,False,False,True,False,False,False,True
1235,1235,-0.806541705143905,-0.5851566848196422,-1.271014276009427,-1.4505548850950198,-1.1558036444387056,-0.36322553258140355,-1.1441646194230615,2.296556418239621,1.1561711724855395,0.2521718969457474,1,3.0,False,False,False,True,False,False,False,False,False,True
1236,1236,-0.11681861510959632,-0.5538527364960585,0.08526350092399333,-0.4215484638827001,-0.3148377853437227,-0.36322553258140355,-0.49111783605986975,-0.6783616084669336,-1.5738207268511888,-0.6653842627330857,1,1.0,False,False,False,False,False,True,False,False,False,True
1237,1237,-0.6473748382129109,-0.5851566848196422,-0.16387868909661102,1.8937159838450195,1.0867719798145823,-0.36322553258140355,1.1414991223481097,-0.6352468544566938,0.24617387270663002,0.2521718969457474,1,3.0,True,False,False,False,False,False,False,False,False,True
1238,1238,1.5279056765106804,1.8252473360963024,1.338947295592278,-0.16429685857962018,0.8064500267829213,-0.15034635216699122,0.4884523389849179,-0.6783616084669336,-1.5738207268511888,-0.6653842627330857,2,1.0,False,False,False,True,False,False,False,False,True,False
1239,1239,-0.806541705143905,-0.5851566848196422,-0.6032948691569431,-0.16429685857962018,-0.5951597383753837,-0.36322553258140355,0.32519064314412,-0.13224139100389484,-0.6638234270722795,0.2521718969457474,1,2.0,False,True,False,False,False,False,False,False,True,False
1240,1240,-0.806541705143905,-0.5851566848196422,-0.4474587173555185,1.6364643785419395,3.609669557099531,-0.36322553258140355,2.4475926890744932,-0.41967308440549417,1.1561711724855395,-1.5829404224119188,1,2.0,False,False,False,True,False,False,False,False,True,False
1241,1241,0.2545707410627238,-0.4599408915253074,0.23005794210601901,1.3792127732388595,-0.8754816914070447,-0.36322553258140355,-0.8176412277414656,-0.6783616084669336,-1.5738207268511888,-0.6653842627330857,1,3.0,False,False,False,False,False,True,False,False,False,True
1242,1242,-0.806541705143905,-0.5851566848196422,-0.8748026310929847,-0.5501742665342401,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,0.8881411205717834,1.1561711724855395,0.2521718969457474,1,1.0,False,False,False,True,False,False,False,False,False,True
1243,1243,1.4748500542003486,0.8026516908592349,0.620781525177234,-0.2929226612311601,-0.3148377853437227,-0.36322553258140355,-0.49111783605986975,-0.6783616084669336,1.1561711724855395,1.1697280566245805,1,2.0,False,False,False,False,False,False,False,False,False,False
1244,1244,-0.806541705143905,-0.5851566848196422,-1.1824615045880242,-0.16429685857962018,1.0867719798145823,-0.36322553258140355,0.4884523389849179,2.195955325549061,0.24617387270663002,1.1697280566245805,1,1.0,False,False,False,False,False,True,False,False,True,False
1245,1245,-0.806541705143905,-0.5851566848196422,-0.8781616825819543,0.9933353652842396,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,0.8450263665615435,1.1561711724855395,1.1697280566245805,1,2.0,False,False,False,False,False,False,True,False,False,False
1246,1246,1.7401281657520062,1.9608977788318318,1.4742444473750402,-0.6788000691857801,-1.1558036444387056,0.10814979547908092,-0.8176412277414656,-0.6783616084669336,1.1561711724855395,-0.6653842627330857,1,3.0,False,False,False,False,False,False,True,False,False,False
1247,1247,-0.806541705143905,-0.5851566848196422,-0.90522707677244,-0.6788000691857801,-0.03451583231206168,-0.36322553258140355,-0.3278561402190718,1.161201229303303,0.24617387270663002,1.1697280566245805,1,2.0,False,False,False,False,True,False,False,False,False,True
1248,1248,1.7401281657520062,1.7417701405667458,0.9095980405587049,-1.0646774771404,-0.5951597383753837,-0.36322553258140355,-0.6543795319006677,-0.6783616084669336,0.24617387270663002,-1.5829404224119188,1,3.0,False,False,False,False,True,False,False,False,True,False
1249,1249,-0.806541705143905,-0.5851566848196422,-0.45823979092352735,-1.19330327979194,-0.5951597383753837,-0.36322553258140355,-0.8176412277414656,-0.4053014997354142,1.1561711724855395,1.1697280566245805,1,2.0,False,False,False,True,False,False,False,False,False,True
1250,1250,1.634016921131343,1.7522047900079405,1.0280985286619473,-0.6788000691857801,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.6783616084669336,-1.5738207268511888,-0.6653842627330857,1,2.0,False,False,False,False,False,False,True,False,True,False
1251,1251,-0.806541705143905,-0.5851566848196422,-0.8534124231919585,-0.16429685857962018,-0.3148377853437227,-0.36322553258140355,-0.3278561402190718,0.7875400278812235,-1.5738207268511888,0.2521718969457474,2,1.0,True,False,False,False,False,False,False,False,False,True
1252,1252,-0.806541705143905,-0.5851566848196422,-1.1281907236711621,-1.32192908244348,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,1.9516383861577018,1.1561711724855395,0.2521718969457474,1,2.0,False,False,False,False,False,True,False,False,True,False
1253,1253,-0.38209672666125427,-0.5747220353784477,-0.06042647970547308,-1.32192908244348,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.6639900237968537,-1.5738207268511888,1.1697280566245805,1,1.0,False,False,False,False,False,True,False,False,False,True
1254,1254,-0.2759854820405906,-0.5851566848196422,-0.005578750163597816,-1.32192908244348,-0.8754816914070447,-0.36322553258140355,-0.9809029235822636,-0.6783616084669336,0.24617387270663002,-1.5829404224119188,1,1.0,False,False,True,False,False,False,False,False,False,True
1255,1255,-0.806541705143905,-0.5851566848196422,-0.6405144311184128,-0.2929226612311601,0.8064500267829213,-0.36322553258140355,0.32519064314412,0.08333237904730477,0.24617387270663002,1.1697280566245805,2,1.0,False,False,False,False,False,False,False,False,False,True
1256,1256,-0.806541705143905,-0.5851566848196422,-0.6597391618781663,0.09295474672345977,0.8064500267829213,-0.36322553258140355,0.8149757306665139,-0.04601188298341491,1.1561711724855395,0.2521718969457474,2,1.0,False,False,False,False,False,True,False,False,True,False
1257,1257,-0.806541705143905,-0.5851566848196422,-1.2973258338113107,1.5078385758903994,1.0867719798145823,-0.36322553258140355,2.4475926890744932,2.325299587579781,0.24617387270663002,-0.6653842627330857,1,2.0,False,False,False,False,False,False,True,False,False,True
1258,1258,0.14845949644206152,-0.5329834376136694,0.08897346073056185,-0.16429685857962018,0.8064500267829213,-0.36322553258140355,0.32519064314412,-0.6783616084669336,0.24617387270663002,-0.6653842627330857,0,1.0,False,False,False,False,False,True,False,False,True,False
1259,1259,-0.806541705143905,-0.5851566848196422,-1.1926400621316886,-0.4215484638827001,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,2.1672121562089015,-0.6638234270722795,-0.6653842627330857,1,2.0,False,False,False,False,False,False,True,False,True,False
1260,1260,1.6870725434416745,1.929593830508248,1.2069964668459148,0.3502063520265397,1.0867719798145823,-0.3024029096058572,0.32519064314412,-0.6783616084669336,1.1561711724855395,-1.5829404224119188,2,3.0,False,False,False,False,False,False,True,False,True,False
1261,1261,-0.806541705143905,-0.5851566848196422,-0.5902760479937847,-1.32192908244348,-0.8754816914070447,-0.36322553258140355,-0.9809029235822636,-0.13224139100389484,1.1561711724855395,1.1697280566245805,1,2.0,False,False,False,False,False,True,False,False,True,False
1262,1262,1.634016921131343,1.8356819855374968,1.1900528662691723,1.5078385758903994,-1.1558036444387056,-0.3176085653497438,-0.9809029235822636,-0.6783616084669336,0.24617387270663002,-1.5829404224119188,1,3.0,False,False,False,False,False,False,True,False,True,False
1263,1263,1.6870725434416745,1.8774205833022752,2.2254864703413615,-1.19330327979194,-0.5951597383753837,3.225309222975833,-0.8176412277414656,-0.6783616084669336,0.24617387270663002,0.2521718969457474,1,1.0,False,False,False,False,False,False,True,False,True,False
1264,1264,1.634016921131343,1.8982898821846643,1.2576227443913146,-0.2929226612311601,-0.3148377853437227,-0.2263746308864242,-0.49111783605986975,-0.6783616084669336,-1.5738207268511888,-0.6653842627330857,1,2.0,False,False,False,False,False,True,False,False,True,False
1265,1265,1.7401281657520062,1.8878552327434697,1.349409365107286,-0.16429685857962018,-0.3148377853437227,-0.11993504067921802,-0.49111783605986975,-0.6783616084669336,-1.5738207268511888,0.2521718969457474,0,2.0,False,False,False,True,False,False,False,False,True,False
1266,1266,1.7401281657520062,1.929593830508248,1.8643466036667544,-0.8074258718373201,-1.1558036444387056,2.3889981570620704,-0.8176412277414656,-0.6783616084669336,1.1561711724855395,0.2521718969457474,1,1.0,False,False,False,False,False,False,True,False,True,False
1267,1267,0.732071341855708,-0.21994395437783243,0.3782574686222451,0.4788321546780797,2.2080597919412264,-0.36322553258140355,1.3047608181889077,-0.6783616084669336,1.1561711724855395,-1.5829404224119188,2,1.0,True,False,False,False,False,False,False,False,False,True
1268,1268,-0.806541705143905,-0.5851566848196422,-0.9158308648619118,-0.2929226612311601,1.0867719798145823,-0.36322553258140355,0.32519064314412,1.0749717212828234,-1.5738207268511888,-0.6653842627330857,2,2.0,False,False,False,True,False,False,False,False,True,False
1269,1269,1.5279056765106804,1.5017732034192708,0.8119287553303536,-0.9360516744888601,-0.5951597383753837,-0.36322553258140355,-0.8176412277414656,-0.6783616084669336,-1.5738207268511888,0.2521718969457474,1,2.0,False,True,False,False,False,False,False,False,False,False
1270,1270,-0.806541705143905,-0.5851566848196422,-1.1973609736239126,-0.16429685857962018,0.8064500267829213,-0.36322553258140355,-0.0013327485374759176,2.2390700795593013,1.1561711724855395,1.1697280566245805,1,1.0,False,False,False,False,False,True,False,False,False,True
1271,1271,-0.5412635935922485,-0.5851566848196422,-0.2075545475452978,-0.5501742665342401,0.8064500267829213,-0.36322553258140355,-0.0013327485374759176,-0.606503685116534,0.24617387270663002,-1.5829404224119188,1,2.0,True,False,False,False,False,False,False,False,False,True
1272,1272,0.5729044749247123,-0.36602904655455637,0.30430596187666814,-0.2929226612311601,1.0867719798145823,-0.36322553258140355,0.32519064314412,-0.6783616084669336,1.1561711724855395,-1.5829404224119188,1,1.0,False,False,False,False,False,False,True,False,True,False
1273,1273,-0.806541705143905,-0.5851566848196422,-1.0887860449876032,-0.16429685857962018,1.3670939328462433,-0.36322553258140355,0.4884523389849179,1.851037293467142,1.1561711724855395,1.1697280566245805,2,2.0,False,False,False,True,False,False,False,False,True,False
1274,1274,1.6870725434416745,1.8565512844198861,1.3657303451122549,2.279593391799639,1.0867719798145823,-0.11993504067921802,3.263901168278483,-0.6783616084669336,0.24617387270663002,-0.6653842627330857,1,3.0,False,False,False,False,False,True,False,False,False,True
1275,1275,-0.806541705143905,-0.5851566848196422,-0.585183088392094,2.1509675891480993,1.3670939328462433,-0.36322553258140355,2.284330993233695,-0.060383467653494866,-1.5738207268511888,-1.5829404224119188,1,3.0,False,True,False,False,False,False,False,False,True,False
1276,1276,-0.806541705143905,-0.5851566848196422,-1.265411113107267,0.7360837599811596,1.0867719798145823,-0.36322553258140355,1.6312842098705034,2.3827859262601008,0.24617387270663002,0.2521718969457474,1,2.0,False,False,False,False,False,False,True,False,False,True
1277,1277,0.5729044749247123,-0.3451597476721672,0.3083152234305829,1.2505869705873196,-0.5951597383753837,-0.36322553258140355,-0.3278561402190718,-0.6783616084669336,0.24617387270663002,1.1697280566245805,1,3.0,False,False,False,False,False,True,False,False,True,False
1278,1278,-0.7534860828335745,-0.5851566848196422,-0.3623699679245364,-0.6788000691857801,-0.3148377853437227,-0.36322553258140355,-0.16459444437827386,-0.5490173464362139,-0.6638234270722795,-0.6653842627330857,2,2.0,False,True,False,False,False,False,False,False,True,False
1279,1279,-0.806541705143905,-0.5851566848196422,-0.6667517910439615,1.7650901811934794,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,0.09770396371738473,-1.5738207268511888,-0.6653842627330857,1,3.0,False,False,False,False,False,False,True,False,True,False
1280,1280,-0.806541705143905,-0.5851566848196422,-1.193427137864447,-0.8074258718373201,-0.5951597383753837,-0.36322553258140355,-0.6543795319006677,2.339671172249861,-1.5738207268511888,-0.6653842627330857,2,2.0,False,False,False,False,False,False,False,True,False,False
1281,1281,1.6870725434416745,1.7209008416843568,0.8895182511069701,-1.19330327979194,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.6783616084669336,0.24617387270663002,1.1697280566245805,1,2.0,False,True,False,False,False,False,False,False,False,True
1282,1282,-0.806541705143905,-0.5851566848196422,-0.6796091646725141,1.1219611679357795,-0.3148377853437227,-0.36322553258140355,-0.49111783605986975,0.025846040366985054,0.24617387270663002,-1.5829404224119188,2,3.0,False,False,False,False,False,True,False,False,True,False
1283,1283,-0.06376299279926448,-0.5642873859372531,0.09480734163388273,-0.6788000691857801,-0.03451583231206168,-0.36322553258140355,-0.3278561402190718,-0.6783616084669336,-0.6638234270722795,0.2521718969457474,1,1.0,False,False,False,False,False,False,False,True,True,False
1284,1284,-0.806541705143905,-0.5851566848196422,-1.0449491977357412,-1.32192908244348,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,1.7216930314364223,-0.6638234270722795,0.2521718969457474,1,1.0,False,False,False,False,False,False,True,False,True,False
1285,1285,-0.5412635935922485,-0.5851566848196422,-0.13296485315823853,-0.16429685857962018,1.3670939328462433,-0.36322553258140355,0.4884523389849179,-0.6639900237968537,-0.6638234270722795,-0.6653842627330857,1,1.0,False,False,False,True,False,False,False,False,False,True
1286,1286,-0.5943192159025803,-0.5851566848196422,-0.3886838079440703,-0.8074258718373201,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.4771594230858142,1.1561711724855395,-0.6653842627330857,1,2.0,False,False,False,False,False,False,False,True,True,False
1287,1287,-0.806541705143905,-0.5851566848196422,-1.1977512478322314,-0.0356710559280802,1.0867719798145823,-0.36322553258140355,0.6517140348257159,2.325299587579781,1.1561711724855395,0.2521718969457474,1,1.0,False,False,False,False,True,False,False,False,True,False
1288,1288,-0.806541705143905,-0.5851566848196422,-1.254430030203972,0.6074579573296197,1.0867719798145823,-0.36322553258140355,1.3047608181889077,2.2246984948892212,-1.5738207268511888,0.2521718969457474,1,2.0,False,False,False,False,False,False,False,False,True,False
1289,1289,1.5279056765106804,1.6791622439195784,0.8923014530329719,0.7360837599811596,-1.1558036444387056,-0.36322553258140355,-1.1441646194230615,-0.6783616084669336,-1.5738207268511888,1.1697280566245805,1,3.0,False,False,False,False,False,False,True,False,False,False
1290,1290,-0.806541705143905,-0.5851566848196422,-0.8234356044555793,0.6074579573296197,-0.5951597383753837,-0.36322553258140355,-0.3278561402190718,0.7875400278812235,0.24617387270663002,-1.5829404224119188,1,2.0,False,False,False,False,False,False,True,False,True,False
1291,1291,1.6870725434416745,1.8982898821846643,1.9169938477627158,0.6074579573296197,-0.5951597383753837,2.6931112719398023,-0.49111783605986975,-0.6783616084669336,-0.6638234270722795,-0.6653842627330857,1,3.0,False,False,True,False,False,False,False,False,True,False
1292,1292,1.4217944318900166,1.8148126866551078,1.115417588308435,-0.16429685857962018,-1.1558036444387056,-0.36322553258140355,0.4884523389849179,-0.6783616084669336,1.1561711724855395,1.1697280566245805,1,1.0,True,False,False,False,False,False,False,False,False,True
1293,1293,0.14845949644206152,-0.5434180870548639,0.15131701284698973,-0.6788000691857801,-0.03451583231206168,-0.36322553258140355,-0.16459444437827386,-0.6783616084669336,0.24617387270663002,-0.6653842627330857,1,2.0,True,False,False,False,False,False,False,False,True,False
1294,1294,-0.806541705143905,-0.5851566848196422,-0.7394830103259492,1.6364643785419395,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,0.3563924877788245,1.1561711724855395,-1.5829404224119188,1,3.0,False,True,False,False,False,False,False,False,True,False
1295,1295,1.634016921131343,1.4600346056544926,0.8286772158583906,0.7360837599811596,1.3670939328462433,-0.36322553258140355,0.9782374265073117,-0.6783616084669336,1.1561711724855395,-0.6653842627330857,0,2.0,False,True,False,False,False,False,False,False,False,True
1296,1296,0.5729044749247123,-0.4912448398488911,0.22985242167463346,-0.8074258718373201,-0.3148377853437227,-0.36322553258140355,-0.3278561402190718,-0.6783616084669336,-0.6638234270722795,-1.5829404224119188,1,1.0,False,False,False,False,False,True,False,False,True,False
1297,1297,-0.806541705143905,-0.5851566848196422,-1.0361101147040135,3.3085998130119587,-0.5951597383753837,-0.36322553258140355,-0.16459444437827386,1.6642066927561023,1.1561711724855395,1.1697280566245805,1,3.0,False,False,False,False,False,False,True,False,False,False
1298,1298,-0.806541705143905,-0.5851566848196422,-0.9663003522806901,-1.0646774771404,-1.1558036444387056,-0.36322553258140355,-1.1441646194230615,1.2474307373237832,-1.5738207268511888,0.2521718969457474,1,3.0,False,True,False,False,False,False,False,False,True,False
1299,1299,-0.806541705143905,-0.5851566848196422,-0.7026537437521546,-0.16429685857962018,-0.3148377853437227,-0.36322553258140355,-0.49111783605986975,0.2845345644284245,1.1561711724855395,1.1697280566245805,1,3.0,False,False,False,True,False,False,False,False,True,False
1300,1300,-0.4351523489715847,-0.5747220353784477,-0.06206520569968217,-0.0356710559280802,1.0867719798145823,-0.36322553258140355,0.6517140348257159,-0.6783616084669336,1.1561711724855395,0.2521718969457474,1,1.0,False,False,False,False,False,False,False,True,False,True
1301,1301,-0.806541705143905,-0.5851566848196422,-1.12170451763549,-0.2929226612311601,0.8064500267829213,-0.36322553258140355,0.32519064314412,2.1384689868687414,1.1561711724855395,0.2521718969457474,1,3.0,False,False,False,False,False,True,False,False,False,True
1302,1302,-0.5943192159025803,-0.5851566848196422,-0.2209412431972625,1.3792127732388595,1.9277378389095654,-0.36322553258140355,2.4475926890744932,-0.5921321004464539,-0.6638234270722795,0.2521718969457474,2,2.0,False,False,False,False,False,False,False,False,True,False
1303,1303,1.6870725434416745,1.8774205833022752,1.7805504726477202,-0.0356710559280802,-1.1558036444387056,1.7503606158188332,0.4884523389849179,-0.6783616084669336,1.1561711724855395,0.2521718969457474,1,3.0,False,False,False,False,False,False,False,True,True,False
1304,1304,0.46679323030405,-0.33472509823097263,0.2765007088966154,-0.0356710559280802,0.8064500267829213,-0.36322553258140355,0.6517140348257159,-0.6783616084669336,-0.6638234270722795,0.2521718969457474,1,1.0,False,False,False,True,False,False,False,False,True,False
1305,1305,1.580961298821012,1.8043780372139133,0.9850306304784251,1.2505869705873196,0.2458061207195993,-0.36322553258140355,0.4884523389849179,-0.6783616084669336,-1.5738207268511888,0.2521718969457474,2,3.0,False,True,False,False,False,False,False,False,True,False
1306,1306,-0.7004304605232426,-0.5851566848196422,-0.2908864654774583,0.09295474672345977,0.8064500267829213,-0.36322553258140355,0.6517140348257159,-0.6352468544566938,0.24617387270663002,-0.6653842627330857,1,1.0,False,False,False,False,False,True,False,False,False,True
1307,1307,-0.38209672666125427,-0.5851566848196422,-0.08599180157397496,0.6074579573296197,-0.3148377853437227,-0.36322553258140355,-0.49111783605986975,-0.6639900237968537,0.24617387270663002,-1.5829404224119188,1,3.0,False,True,False,False,False,False,False,False,True,False
1308,1308,-0.2759854820405906,-0.5747220353784477,0.07064687624652709,-0.9360516744888601,-0.5951597383753837,-0.36322553258140355,-0.6543795319006677,-0.6783616084669336,0.24617387270663002,-1.5829404224119188,1,3.0,False,False,False,False,False,True,False,False,False,True
1309,1309,-0.806541705143905,-0.5851566848196422,-1.2758020926863807,-0.8074258718373201,-0.03451583231206168,-0.36322553258140355,-0.3278561402190718,2.5552449423010604,0.24617387270663002,-0.6653842627330857,0,1.0,False,True,False,False,False,False,False,False,False,True
1310,1310,-0.7534860828335745,-0.5851566848196422,-0.46364714839130877,3.437225615663499,1.0867719798145823,-0.36322553258140355,4.896518126686463,-0.39092991506533425,0.24617387270663002,1.1697280566245805,1,3.0,False,False,False,False,False,False,True,False,True,False
1311,1311,-0.806541705143905,-0.5851566848196422,-0.7222315703630547,0.7360837599811596,-0.5951597383753837,-0.36322553258140355,-0.6543795319006677,0.4713651651394643,-0.6638234270722795,-0.6653842627330857,0,2.0,False,False,False,False,False,True,False,False,True,False
1312,1312,1.7401281657520062,1.9922017271554153,1.8254268429059042,-0.5501742665342401,-0.5951597383753837,2.206530288135431,-0.6543795319006677,-0.6783616084669336,-1.5738207268511888,0.2521718969457474,1,2.0,False,False,False,False,False,False,False,False,False,False
1313,1313,0.14845949644206152,-0.4912448398488911,0.19345888389877156,-1.32192908244348,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.6639900237968537,-1.5738207268511888,1.1697280566245805,1,1.0,False,False,False,False,False,False,False,True,False,False
1314,1314,1.7401281657520062,1.981767077714221,2.246907509972055,-1.32192908244348,-1.1558036444387056,3.3317488131830393,-0.9809029235822636,-0.6783616084669336,1.1561711724855395,1.1697280566245805,2,3.0,False,False,False,False,False,False,False,False,False,True
1315,1315,-0.32904110435092243,-0.5851566848196422,-0.05800092851695716,0.6074579573296197,1.6474158858779044,-0.36322553258140355,1.4680225140297054,-0.6639900237968537,0.24617387270663002,-1.5829404224119188,1,1.0,False,True,False,False,False,False,False,False,True,False
1316,1316,-0.010707370488933993,-0.5538527364960585,0.06187886082331216,0.7360837599811596,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.6783616084669336,1.1561711724855395,0.2521718969457474,0,2.0,False,False,False,False,False,True,False,False,False,True
1317,1317,-0.6473748382129109,-0.5851566848196422,-0.3646918941376969,2.408219194451179,-0.5951597383753837,-0.36322553258140355,-0.6543795319006677,-0.4915310077558941,1.1561711724855395,0.2521718969457474,0,3.0,False,False,False,False,False,False,True,False,True,False
1318,1318,1.6870725434416745,1.8461166349786915,1.4052617461743684,2.1509675891480993,0.8064500267829213,-0.059112417703671635,0.16192894730332202,-0.6783616084669336,-0.6638234270722795,-1.5829404224119188,2,3.0,False,False,False,False,False,True,False,False,True,False
1319,1319,1.1034606980280282,0.7922170414180404,0.6038452886139707,-0.6788000691857801,-0.3148377853437227,-0.36322553258140355,-0.16459444437827386,-0.6783616084669336,0.24617387270663002,0.2521718969457474,1,1.0,False,False,False,False,True,False,False,False,False,True
1320,1320,-0.11681861510959632,-0.5747220353784477,0.00052894910954468,-1.19330327979194,-0.8754816914070447,-0.36322553258140355,-0.8176412277414656,-0.6639900237968537,1.1561711724855395,1.1697280566245805,1,1.0,False,True,False,False,False,False,False,False,True,False
1321,1321,-0.806541705143905,-0.5851566848196422,-1.073478153428711,-1.32192908244348,-1.1558036444387056,-0.36322553258140355,-1.1441646194230615,1.851037293467142,1.1561711724855395,-0.6653842627330857,1,3.0,False,False,False,False,False,False,False,True,True,False
1322,1322,-0.38209672666125427,-0.5851566848196422,-0.15759998752193263,1.5078385758903994,1.0867719798145823,-0.36322553258140355,0.9782374265073117,-0.6639900237968537,-1.5738207268511888,-1.5829404224119188,2,3.0,False,False,False,False,False,False,True,False,True,False
1323,1323,0.9442938310970338,-0.17820535661305417,0.38625367060246024,-0.2929226612311601,0.5261280737512604,-0.36322553258140355,0.32519064314412,-0.6783616084669336,0.24617387270663002,-1.5829404224119188,2,1.0,False,False,False,False,False,False,True,False,False,False
1324,1324,0.679015719545376,-0.24081325326022157,0.33001194298249775,1.5078385758903994,-0.03451583231206168,-0.36322553258140355,-0.3278561402190718,-0.6783616084669336,1.1561711724855395,1.1697280566245805,0,3.0,False,True,False,False,False,False,False,False,True,False
1325,1325,-0.806541705143905,-0.5851566848196422,-0.9049120883068617,-0.6788000691857801,-0.5951597383753837,-0.36322553258140355,-0.3278561402190718,1.161201229303303,0.24617387270663002,-0.6653842627330857,1,3.0,False,True,False,False,False,False,False,False,True,False
1326,1326,-0.806541705143905,-0.5851566848196422,-1.2691120400943219,0.09295474672345977,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,2.368414341590021,-0.6638234270722795,0.2521718969457474,1,1.0,False,False,False,False,False,False,False,True,False,True
1327,1327,-0.806541705143905,-0.5851566848196422,-1.1036255635149432,0.09295474672345977,-0.3148377853437227,-0.36322553258140355,-0.3278561402190718,1.8797804628073018,1.1561711724855395,0.2521718969457474,1,2.0,False,True,False,False,False,False,False,False,False,True
1328,1328,0.2015151187523921,-0.5434180870548639,0.11560284418701013,0.3502063520265397,1.0867719798145823,-0.36322553258140355,0.6517140348257159,-0.6783616084669336,-1.5738207268511888,0.2521718969457474,1,1.0,False,False,False,False,False,False,False,False,False,True
1329,1329,0.2015151187523921,-0.5016794892900857,0.21184522188918475,-0.16429685857962018,1.0867719798145823,-0.36322553258140355,0.32519064314412,-0.6783616084669336,1.1561711724855395,-0.6653842627330857,2,2.0,False,False,False,False,False,True,False,False,False,False
1330,1330,-0.48820797128191656,-0.5851566848196422,-0.14991691323852033,-0.5501742665342401,-1.1558036444387056,-0.36322553258140355,-0.9809029235822636,-0.6639900237968537,1.1561711724855395,-1.5829404224119188,1,2.0,False,False,False,True,False,False,False,False,True,False
1331,1331,1.4217944318900166,1.1991683696246285,0.7477570325306118,1.7650901811934794,2.2080597919412264,-0.36322553258140355,2.937377776596887,-0.6783616084669336,1.1561711724855395,0.2521718969457474,2,2.0,False,False,False,False,False,False,True,False,True,False
1332,1332,0.732071341855708,-0.5329834376136694,0.15745229106809577,-0.16429685857962018,1.3670939328462433,-0.36322553258140355,0.4884523389849179,-0.6783616084669336,0.24617387270663002,-1.5829404224119188,2,1.0,False,False,False,False,False,False,False,False,True,False
1333,1333,-0.806541705143905,-0.5851566848196422,-0.7403624039530428,-0.4215484638827001,0.8064500267829213,-0.36322553258140355,-0.0013327485374759176,0.37076407244890447,-0.6638234270722795,0.2521718969457474,0,1.0,False,False,False,False,False,False,True,False,False,True
1334,1334,1.5279056765106804,1.762639439449135,0.979349337040901,-0.5501742665342401,-0.3148377853437227,-0.36322553258140355,-0.3278561402190718,-0.6783616084669336,-0.6638234270722795,-0.6653842627330857,1,3.0,False,True,False,False,False,False,False,False,True,False
1335,1335,-0.806541705143905,-0.5851566848196422,-0.7568896669391701,1.5078385758903994,3.0490256510362093,-0.36322553258140355,2.1210692973928973,0.5432230884898643,0.24617387270663002,-1.5829404224119188,1,3.0,False,False,False,False,False,False,False,True,True,False
1336,1336,1.15651632033836,0.33309246600547954,0.520345099310578,0.09295474672345977,0.8064500267829213,-0.36322553258140355,-0.0013327485374759176,-0.6783616084669336,0.24617387270663002,-0.6653842627330857,1,1.0,False,False,False,False,False,False,True,False,True,False
1337,1337,-0.38209672666125427,-0.5851566848196422,-0.011690782868850452,-0.8074258718373201,-0.3148377853437227,-0.36322553258140355,-0.3278561402190718,-0.6496184391267738,-0.6638234270722795,0.2521718969457474,1,1.0,False,False,True,False,False,False,False,False,False,True
1338,1338,-0.5412635935922485,-0.5851566848196422,-0.11395398217534794,3.694477220966579,0.5261280737512604,-0.36322553258140355,5.386303214208856,-0.6783616084669336,1.1561711724855395,1.1697280566245805,1,3.0,False,False,False,False,False,True,False,False,False,True
1339,1339,1.580961298821012,1.908724531625859,1.240910216188301,-1.4505548850950198,-1.1558036444387056,-0.3176085653497438,-1.1441646194230615,-0.6783616084669336,0.24617387270663002,1.1697280566245805,1,3.0,False,False,True,False,False,False,False,False,True,False
1340,1340,-0.806541705143905,-0.5851566848196422,-0.9856457454847961,-1.0646774771404,-0.8754816914070447,-0.36322553258140355,-0.8176412277414656,1.4917476767151425,1.1561711724855395,0.2521718969457474,1,3.0,False,False,False,False,False,False,True,False,False,True
1341,1341,-0.5412635935922485,-0.5851566848196422,-0.3778235198008031,0.6074579573296197,1.9277378389095654,-0.36322553258140355,1.3047608181889077,-0.4627878384157343,-1.5738207268511888,0.2521718969457474,1,3.0,False,False,False,False,False,False,True,False,True,False
